#{"t_start": 1657101739.2384076, "env_id": "JTL-v0"}
r,l,t
-3.0,9,193.411053
-2.333333,8,193.429212
-3.0,9,193.454119
-3.0,9,193.477621
-3.583333,11,193.50801
-2.333333,8,193.529597
-2.333333,8,193.552656
-2.333333,8,193.575766
-2.333333,8,193.597712
-2.333333,8,193.6184
-2.333333,8,193.640355
-2.333333,8,193.662485
-2.333333,8,193.684041
-3.0,9,193.708182
-3.0,9,193.734283
-2.333333,8,193.753161
-3.0,9,193.778594
-2.333333,8,193.802436
-3.0,9,193.829566
-3.0,9,193.858819
-2.333333,8,193.8806
-2.333333,8,193.90463
-2.333333,8,193.926951
-2.333333,8,193.94942
-3.583333,11,193.979704
-3.0,9,194.004737
-2.333333,8,194.025963
-2.916667,10,194.055637
-2.333333,8,194.081157
-3.0,9,194.105146
-2.916667,10,194.135394
-3.0,9,194.15743
-2.333333,8,194.175465
-2.333333,8,194.193884
-2.916667,10,194.221203
-3.0,9,194.248015
-2.333333,8,194.267808
-2.333333,8,194.289892
-3.0,9,194.314382
-3.0,9,194.338691
-3.0,9,194.367515
-3.0,9,194.390493
-2.333333,8,194.413283
-2.333333,8,194.432876
-2.333333,8,194.457725
-3.0,9,194.48189
-3.0,9,194.502818
-3.0,9,194.526485
-2.333333,8,194.546579
-2.333333,8,194.573616
-2.333333,8,194.595292
-3.0,9,194.619934
-2.916667,10,194.649781
-2.333333,8,194.671791
-2.333333,8,194.692514
-2.333333,8,194.713253
-2.333333,8,194.735568
-2.333333,8,194.758166
-2.333333,8,194.777987
-3.0,9,194.802857
-2.333333,8,194.828104
-3.0,9,194.854036
-2.333333,8,194.876639
-3.0,9,194.900807
-3.0,9,194.924565
-3.0,9,194.949874
-3.0,9,194.975329
-2.916667,10,195.002949
-3.0,9,195.027684
-3.0,9,195.052217
-3.0,9,195.080031
-3.0,9,195.10485
-3.0,9,195.129798
-2.333333,8,195.152334
-2.333333,8,195.173226
-2.916667,10,195.201538
-2.333333,8,195.223206
-2.333333,8,195.24227
-2.333333,8,195.264704
-3.0,9,195.290263
-3.0,9,195.316056
-3.0,9,195.341215
-2.333333,8,195.362535
-2.333333,8,195.385332
-3.583333,11,195.413685
-3.0,9,195.439562
-3.0,9,195.464764
-3.0,9,195.490324
-2.333333,8,195.512078
-3.0,9,195.535744
-2.333333,8,195.558187
-2.333333,8,195.583898
-2.333333,8,195.60656
-3.583333,11,195.636232
-2.333333,8,195.658303
-2.333333,8,195.680359
-2.333333,8,195.702536
-2.333333,8,195.724981
-3.0,9,195.748608
-2.916667,10,195.775367
-2.333333,8,195.797809
-2.333333,8,195.820801
-3.0,9,195.844979
-3.0,9,195.868404
-2.333333,8,195.89013
-2.333333,8,195.91249
-3.0,9,195.937631
-3.0,9,195.960718
-2.333333,8,195.983153
-3.583333,11,196.01388
-3.0,9,196.040095
-3.0,9,196.064833
-3.0,9,196.093698
-3.0,9,196.116205
-2.333333,8,196.137425
-3.0,9,196.163513
-3.0,9,196.187958
-3.0,9,196.213592
-2.333333,8,196.235633
-2.333333,8,196.258265
-3.0,9,196.283008
-3.0,9,196.306524
-2.333333,8,196.32942
-3.583333,11,196.36048
-3.0,9,196.385655
-3.0,9,196.410741
-2.333333,8,196.433106
-2.333333,8,196.455618
-2.333333,8,196.477872
-3.0,9,196.501439
-2.333333,8,196.523469
-3.0,9,196.549881
-3.0,9,196.573177
-3.0,9,196.602296
-3.583333,11,196.632265
-3.0,9,196.656493
-3.0,9,196.680683
-2.333333,8,196.702173
-2.333333,8,196.723429
-3.583333,11,196.754914
-3.0,9,196.777745
-3.0,9,196.801356
-3.0,9,196.830356
-2.333333,8,196.852954
-2.333333,8,196.875043
-2.333333,8,196.89785
-3.0,9,196.923828
-2.333333,8,196.943752
-2.333333,8,196.966586
-2.333333,8,196.988837
-3.0,9,197.0129
-3.0,9,197.035981
-2.333333,8,197.057272
-2.333333,8,197.078853
-2.333333,8,197.105076
-2.333333,8,197.125872
-3.0,9,197.150522
-3.0,9,197.176027
-2.333333,8,197.197257
-2.333333,8,197.219223
-2.916667,10,197.246461
-3.0,9,197.271739
-3.0,9,197.29664
-3.0,9,197.321301
-3.0,9,197.34437
-2.333333,8,197.366772
-2.333333,8,197.389191
-3.0,9,197.414944
-3.583333,11,197.443561
-3.0,9,197.468405
-3.0,9,197.492367
-3.0,9,197.518178
-2.333333,8,197.538996
-3.0,9,197.563929
-3.0,9,197.592788
-3.0,9,197.615295
-3.583333,11,197.644162
-3.0,9,197.668555
-3.0,9,197.695031
-2.333333,8,197.716852
-2.333333,8,197.738345
-3.0,9,197.764061
-3.0,9,197.788201
-2.333333,8,197.808573
-2.333333,8,197.829406
-3.0,9,197.85394
-2.333333,8,197.877014
-3.0,9,197.901523
-3.0,9,197.926356
-3.0,9,197.949106
-2.333333,8,197.97113
-3.0,9,197.995432
-2.916667,10,198.024112
-3.0,9,198.04844
-3.0,9,198.071641
-3.0,9,198.101178
-3.0,9,198.12481
-2.333333,8,198.145193
-3.0,9,198.168571
-2.333333,8,198.19049
-3.0,9,198.214492
-3.0,9,198.239365
-2.333333,8,198.259689
-2.333333,8,198.28232
-2.333333,8,198.304923
-2.916667,10,198.331595
-2.333333,8,198.353791
-2.333333,8,198.375726
-2.333333,8,198.398371
-2.333333,8,198.419295
-3.0,9,198.442197
-3.0,9,198.46718
-3.0,9,198.491834
-2.333333,8,198.512978
-3.0,9,198.536865
-3.0,9,198.560232
-3.0,9,198.583542
-2.333333,8,198.610821
-3.0,9,198.636012
-2.333333,8,198.657471
-3.0,9,198.681595
-3.0,9,198.706508
-3.0,9,198.732589
-3.0,9,198.757664
-3.0,9,198.782361
-2.333333,8,198.805349
-3.0,9,198.832504
-3.0,9,198.856364
-2.916667,10,198.882769
-3.0,9,198.905892
-2.333333,8,198.928197
-2.333333,8,198.94951
-2.333333,8,198.969296
-2.333333,8,199.866771
-3.0,9,199.88623
-2.333333,8,199.903998
-3.0,9,199.925358
-2.333333,8,199.947426
-2.333333,8,199.97058
-3.0,9,199.996021
-3.0,9,200.021542
-3.0,9,200.045447
-2.333333,8,200.067163
-2.333333,8,200.088086
-2.333333,8,200.112786
-2.333333,8,200.135257
-2.333333,8,200.156239
-2.333333,8,200.178281
-2.333333,8,200.198058
-3.0,9,200.222368
-3.0,9,200.246576
-2.333333,8,200.269326
-3.0,9,200.29257
-3.0,9,200.318184
-2.333333,8,200.340005
-3.0,9,200.362827
-2.333333,8,200.383991
-2.333333,8,200.40587
-3.0,9,200.430165
-3.0,9,200.454913
-3.0,9,200.478737
-2.333333,8,200.500512
-2.333333,8,200.523353
-2.333333,8,200.545715
-2.333333,8,200.568495
-2.333333,8,200.590389
-3.0,9,200.617573
-2.333333,8,200.639149
-3.0,9,200.663898
-2.333333,8,200.688718
-2.333333,8,200.714588
-3.0,9,200.740237
-3.0,9,200.762806
-2.333333,8,200.785295
-2.333333,8,200.805955
-2.333333,8,200.828682
-2.333333,8,200.850298
-2.333333,8,200.873054
-2.333333,8,200.894997
-3.0,9,200.920636
-3.0,9,200.944234
-2.333333,8,200.965304
-2.333333,8,200.987111
-3.0,9,201.012689
-2.333333,8,201.034397
-2.333333,8,201.057038
-3.0,9,201.081087
-2.333333,8,201.103796
-3.0,9,201.132235
-3.0,9,201.159052
-2.333333,8,201.181322
-3.0,9,201.206159
-3.0,9,201.229074
-3.0,9,201.255645
-3.0,9,201.280157
-2.333333,8,201.302325
-3.0,9,201.326406
-2.333333,8,201.347401
-3.0,9,201.372406
-3.0,9,201.394873
-3.0,9,201.41987
-2.333333,8,201.442299
-3.0,9,201.466786
-2.333333,8,201.488337
-3.0,9,201.512493
-2.333333,8,201.534213
-2.333333,8,201.556911
-2.333333,8,201.581028
-2.333333,8,201.603016
-3.0,9,201.632139
-3.0,9,201.65728
-2.333333,8,201.680847
-3.0,9,201.703799
-2.333333,8,201.727173
-2.333333,8,201.748378
-2.333333,8,201.772885
-3.0,9,201.799589
-3.0,9,201.824423
-3.0,9,201.847264
-3.083333,10,201.874861
-2.333333,8,201.896579
-3.0,9,201.922287
-2.333333,8,201.945128
-2.333333,8,201.966725
-3.0,9,201.990278
-3.0,9,202.015492
-2.333333,8,202.037818
-2.333333,8,202.059803
-2.333333,8,202.081678
-3.0,9,202.105278
-3.0,9,202.132648
-3.0,9,202.157311
-3.0,9,202.181869
-3.0,9,202.205831
-3.0,9,202.229201
-2.333333,8,202.250814
-2.333333,8,202.271062
-2.333333,8,202.293415
-2.333333,8,202.314659
-2.333333,8,202.337003
-2.333333,8,202.358502
-3.0,9,202.381567
-2.333333,8,202.403923
-2.333333,8,202.42552
-3.0,9,202.450313
-3.0,9,202.473132
-2.333333,8,202.492717
-3.0,9,202.514569
-3.0,9,202.540345
-2.333333,8,202.561473
-2.333333,8,202.585062
-2.333333,8,202.607456
-2.333333,8,202.634259
-3.0,9,202.656614
-2.333333,8,202.676339
-2.333333,8,202.698773
-2.333333,8,202.720925
-3.0,9,202.746662
-2.333333,8,202.768156
-2.333333,8,202.789777
-3.0,9,202.814085
-2.333333,8,202.837224
-2.333333,8,202.860239
-2.333333,8,202.882635
-2.333333,8,202.904438
-3.0,9,202.929135
-3.0,9,202.953266
-3.0,9,202.978284
-2.333333,8,203.000547
-3.0,9,203.028311
-3.0,9,203.052753
-2.333333,8,203.074798
-3.0,9,203.098941
-2.333333,8,203.120509
-3.0,9,203.150154
-3.0,9,203.175034
-2.333333,8,203.196161
-3.0,9,203.220149
-3.0,9,203.245334
-2.333333,8,203.267704
-3.0,9,203.291829
-2.333333,8,203.312361
-2.333333,8,203.334508
-3.0,9,203.357534
-2.333333,8,203.379154
-3.0,9,203.404637
-2.333333,8,203.427006
-3.0,9,203.450875
-2.333333,8,203.472573
-3.0,9,203.495046
-2.333333,8,203.517554
-3.0,9,203.542625
-3.0,9,203.56749
-3.0,9,203.591597
-2.333333,8,203.614402
-2.333333,8,203.639386
-2.333333,8,203.660556
-2.333333,8,203.682664
-3.0,9,203.706585
-3.0,9,203.730666
-2.333333,8,203.751839
-3.0,9,203.775749
-3.0,9,203.799736
-3.0,9,203.821869
-2.333333,8,203.843133
-3.0,9,203.865531
-2.333333,8,203.887728
-3.0,9,203.91122
-3.0,9,203.933557
-3.0,9,203.957763
-2.333333,8,203.979362
-3.0,9,204.004197
-2.333333,8,204.025598
-2.333333,8,204.047543
-3.0,9,204.072175
-2.333333,8,204.092912
-2.333333,8,204.11481
-2.333333,8,204.14051
-3.0,9,204.166068
-3.0,9,204.191921
-3.0,9,204.216328
-3.0,9,204.241098
-3.0,9,204.266121
-3.0,9,204.291429
-2.333333,8,204.313521
-3.083333,10,204.339444
-3.0,9,204.361581
-2.333333,8,204.38323
-3.0,9,204.408806
-2.333333,8,204.430374
-3.0,9,204.453668
-2.333333,8,204.474153
-2.333333,8,204.495162
-2.333333,8,204.517507
-3.0,9,204.542021
-2.333333,8,204.561128
-3.0,9,204.586057
-2.333333,8,204.609421
-3.0,9,204.633501
-2.333333,8,204.65773
-3.0,9,204.681412
-2.333333,8,204.703932
-3.0,9,204.729959
-3.0,9,204.755412
-2.333333,8,204.778918
-3.0,9,204.805614
-2.333333,8,204.826349
-3.0,9,204.854203
-2.333333,8,204.876591
-3.0,9,204.90061
-2.333333,8,204.92207
-2.333333,8,204.943829
-2.333333,8,204.964761
-2.333333,8,204.986151
-3.0,9,205.013056
-3.0,9,205.035899
-3.0,9,205.060718
-2.333333,8,205.082142
-3.0,9,205.10586
-2.333333,8,205.128684
-3.0,9,205.155649
-3.0,9,205.179779
-2.333333,8,205.201914
-2.333333,8,205.225389
-2.333333,8,205.249863
-3.0,9,205.273217
-2.333333,8,205.294977
-3.0,9,205.31993
-2.333333,8,205.340919
-2.333333,8,205.361606
-3.0,9,205.386005
-2.333333,8,205.407909
-2.333333,8,205.429841
-2.333333,8,205.451213
-3.416667,11,210.687726
-3.416667,11,210.712325
-2.75,10,210.735697
-3.416667,11,210.763408
-3.416667,11,210.7933
-2.583333,10,210.82003
-2.75,10,210.848235
-2.75,10,210.875688
-3.416667,11,210.906651
-3.416667,11,210.937971
-3.416667,11,210.968133
-2.75,10,210.995033
-3.416667,11,211.022606
-3.416667,11,211.04986
-2.75,10,211.076414
-2.75,10,211.105277
-4.0,12,211.136876
-3.416667,11,211.169865
-2.75,10,211.198486
-4.0,12,211.22993
-3.5,12,211.261688
-2.75,10,211.288888
-3.416667,11,211.317324
-3.5,12,211.349151
-2.75,10,211.37635
-3.416667,11,211.406397
-3.416667,11,211.436927
-3.416667,11,211.467323
-3.916667,13,211.502081
-2.75,10,211.527513
-3.416667,11,211.557776
-3.416667,11,211.588808
-3.416667,11,211.617302
-3.416667,11,211.646355
-2.75,10,211.678463
-3.416667,11,211.707808
-3.416667,11,211.737367
-3.416667,11,211.766821
-3.416667,11,211.796898
-3.5,12,211.828903
-2.75,10,211.857264
-2.75,10,211.884304
-3.416667,11,211.91416
-3.416667,11,211.943462
-2.75,10,211.969852
-2.75,10,211.997241
-2.75,10,212.025477
-3.416667,11,212.057614
-2.75,10,212.084936
-3.416667,11,212.115303
-2.75,10,212.14176
-3.416667,11,212.176575
-2.833333,11,212.207589
-2.75,10,212.235405
-2.75,10,212.262356
-3.416667,11,212.292655
-2.75,10,212.319985
-3.416667,11,212.350456
-3.416667,11,212.379459
-3.416667,11,212.407959
-2.75,10,212.43551
-4.0,12,212.468391
-3.416667,11,212.497582
-2.75,10,212.524927
-3.416667,11,212.555882
-2.833333,11,212.58611
-2.75,10,212.614518
-2.75,10,212.639553
-3.416667,11,212.675636
-2.75,10,212.703329
-2.75,10,212.730699
-2.75,10,212.758011
-2.75,10,212.783674
-2.75,10,212.811276
-2.75,10,212.844108
-3.416667,11,212.87494
-2.75,10,212.89976
-2.75,10,212.926645
-2.75,10,212.954245
-3.416667,11,212.984318
-2.75,10,213.009487
-2.75,10,213.038435
-2.75,10,213.066457
-3.416667,11,213.096224
-2.75,10,213.121937
-2.75,10,213.148523
-2.75,10,213.182302
-2.833333,11,213.211985
-2.75,10,213.239498
-3.5,12,213.270828
-3.416667,11,213.301149
-2.75,10,213.327988
-2.75,10,213.356147
-2.833333,11,213.386303
-3.416667,11,213.417101
-3.416667,11,213.446327
-3.416667,11,213.476784
-3.416667,11,213.505279
-3.25,11,213.53455
-3.5,12,213.566182
-2.583333,10,213.5933
-3.416667,11,213.621461
-3.416667,11,213.651417
-3.416667,11,213.684558
-3.416667,11,213.712471
-2.75,10,213.739622
-3.416667,11,213.768969
-3.416667,11,213.797807
-2.75,10,213.825632
-3.416667,11,213.85728
-3.416667,11,213.886546
-2.75,10,213.913549
-2.75,10,213.940573
-3.416667,11,213.96979
-2.75,10,213.998179
-3.416667,11,214.026149
-2.75,10,214.052801
-3.416667,11,214.08293
-3.416667,11,214.111052
-3.416667,11,214.140935
-2.75,10,214.168044
-2.75,10,214.198317
-3.416667,11,214.228202
-3.416667,11,214.259004
-3.416667,11,214.287881
-3.416667,11,214.318219
-2.75,10,214.345119
-3.416667,11,214.373391
-2.75,10,214.400128
-2.75,10,214.428387
-3.416667,11,214.456995
-3.416667,11,214.486531
-4.0,12,214.518103
-2.75,10,214.545652
-3.25,11,214.575415
-3.416667,11,214.606179
-3.416667,11,214.636159
-3.416667,11,214.666761
-3.416667,11,214.699509
-3.416667,11,214.729756
-2.75,10,214.757529
-3.416667,11,214.786226
-2.75,10,214.813266
-2.75,10,214.839861
-2.75,10,214.867998
-2.75,10,214.896176
-3.5,12,214.929078
-3.416667,11,214.958938
-3.416667,11,214.988039
-3.416667,11,215.019316
-3.416667,11,215.050359
-2.75,10,215.077532
-2.75,10,215.105224
-2.75,10,215.133189
-2.75,10,215.159218
-2.75,10,215.189706
-2.75,10,215.216938
-3.416667,11,215.245293
-3.416667,11,215.27386
-2.75,10,215.300208
-3.416667,11,215.337302
-3.416667,11,215.367371
-3.416667,11,215.396348
-2.75,10,215.423025
-3.416667,11,215.451459
-3.416667,11,215.480334
-2.75,10,215.506533
-2.75,10,215.535822
-2.75,10,215.562922
-2.75,10,215.58809
-3.5,12,215.621849
-2.75,10,215.649744
-3.416667,11,215.679199
-2.75,10,215.709551
-3.416667,11,215.738077
-2.75,10,215.764283
-2.75,10,215.791176
-3.0,9,215.814255
-3.416667,11,215.84518
-3.416667,11,215.875906
-2.75,10,215.903499
-3.416667,11,215.932958
-2.75,10,215.95939
-4.0,12,215.991541
-3.5,12,216.024773
-3.5,12,216.058295
-3.416667,11,216.086689
-2.75,10,216.115596
-2.75,10,216.144633
-2.75,10,216.172107
-2.75,10,216.203853
-3.416667,11,216.233911
-2.75,10,216.262524
-2.75,10,218.278214
-3.416667,11,218.301856
-3.416667,11,218.325653
-2.75,10,218.348899
-2.833333,11,218.377917
-3.25,11,218.429824
-3.416667,11,218.457208
-2.75,10,218.483608
-3.416667,11,218.514812
-3.25,11,218.544873
-3.25,11,218.576473
-2.75,10,218.607145
-3.416667,11,218.638535
-3.416667,11,218.669973
-3.416667,11,218.700069
-3.25,11,218.731465
-3.416667,11,218.776748
-3.416667,11,218.805577
-2.75,10,218.831115
-2.75,10,218.859049
-2.75,10,218.885785
-2.75,10,218.913597
-2.75,10,218.940536
-3.25,11,218.969472
-2.75,10,218.996371
-3.25,11,219.027465
-2.75,10,219.055183
-2.583333,10,219.08216
-2.75,10,219.110439
-2.75,10,219.139765
-3.416667,11,219.171485
-3.416667,11,219.201709
-3.416667,11,219.234256
-2.75,10,219.261867
-2.666667,11,219.292096
-3.416667,11,219.32197
-3.5,12,219.354156
-3.416667,11,219.383789
-3.416667,11,219.411899
-3.416667,11,219.440024
-3.416667,11,219.469644
-3.416667,11,219.498826
-3.333333,12,219.530508
-3.416667,11,219.561762
-3.416667,11,219.595256
-2.75,10,219.62335
-3.416667,11,219.652365
-2.75,10,219.678794
-2.75,10,219.707138
-3.416667,11,219.741168
-3.0,9,219.766767
-2.583333,10,219.793503
-3.25,11,219.824897
-3.25,11,219.855441
-3.5,12,219.887714
-2.75,10,219.91658
-3.416667,11,219.94704
-3.416667,11,219.975468
-2.75,10,220.00167
-2.333333,8,220.023284
-3.416667,11,220.052976
-3.416667,11,220.082932
-2.333333,8,220.105493
-2.583333,10,220.132779
-2.75,10,220.159931
-3.416667,11,220.189858
-2.833333,11,220.221589
-3.416667,11,220.251932
-2.75,10,220.279089
-2.75,10,220.305976
-3.25,11,220.337674
-3.416667,11,220.368716
-2.75,10,220.396386
-3.416667,11,220.427057
-2.583333,10,220.454836
-3.416667,11,220.48676
-3.416667,11,220.517327
-2.75,10,220.544379
-3.416667,11,220.574315
-2.75,10,220.602533
-3.416667,11,220.632692
-3.416667,11,220.662392
-2.75,10,220.689789
-2.75,10,220.718191
-3.416667,11,220.748972
-3.416667,11,220.779895
-3.416667,11,220.809722
-3.416667,11,220.838758
-3.416667,11,220.86975
-2.583333,10,220.895325
-2.75,10,220.922609
-2.75,10,220.948137
-3.416667,11,220.977724
-2.75,10,221.005797
-2.75,10,221.033929
-2.75,10,221.061678
-3.416667,11,221.092186
-3.416667,11,221.122358
-2.75,10,221.148161
-2.583333,10,221.173674
-3.416667,11,221.20135
-3.416667,11,221.23368
-2.75,10,221.261054
-3.416667,11,221.291216
-2.75,10,221.317609
-2.75,10,221.343496
-2.75,10,221.367886
-3.416667,11,221.396893
-2.583333,10,221.424524
-2.75,10,221.450694
-3.416667,11,221.481042
-3.416667,11,221.511978
-2.583333,10,221.537456
-3.416667,11,221.569481
-2.75,10,221.598153
-3.416667,11,221.629803
-3.25,11,221.659995
-3.416667,11,221.689387
-2.833333,11,221.72021
-2.666667,11,221.74896
-2.75,10,221.775495
-3.416667,11,221.804597
-3.416667,11,221.833667
-3.416667,11,221.860964
-2.75,10,221.890114
-3.416667,11,221.920155
-3.5,12,221.95144
-3.416667,11,221.981414
-2.75,10,222.008371
-2.75,10,222.034492
-3.416667,11,222.062972
-2.583333,10,222.092358
-2.75,10,222.120576
-2.833333,11,222.151192
-2.75,10,222.179031
-2.75,10,222.20567
-3.416667,11,222.237227
-3.5,12,222.270478
-3.5,12,222.304345
-3.333333,12,222.337657
-3.416667,11,222.36682
-2.583333,10,222.393311
-2.75,10,222.421443
-3.0,9,222.446587
-3.25,11,222.476117
-3.416667,11,222.504942
-3.416667,11,222.533883
-2.583333,10,222.561046
-2.75,10,222.586226
-3.5,12,222.620909
-2.75,10,222.647745
-3.25,11,222.676993
-3.416667,11,222.706121
-3.416667,11,222.737925
-3.25,11,222.767842
-2.75,10,222.794776
-2.75,10,222.82223
-3.416667,11,222.852697
-3.416667,11,222.88499
-2.833333,11,222.915171
-3.416667,11,222.945015
-3.416667,11,222.974266
-2.75,10,223.003536
-2.75,10,223.029512
-2.75,10,223.057105
-3.416667,11,223.085161
-2.75,10,223.112197
-2.75,10,223.140424
-3.416667,11,223.170817
-3.416667,11,223.200608
-3.416667,11,223.232355
-2.75,10,223.260726
-3.416667,11,223.291196
-2.75,10,223.319182
-3.25,11,223.349745
-2.75,10,223.377257
-2.833333,11,223.407728
-3.416667,11,223.437374
-3.0,9,223.461964
-2.75,10,223.489473
-3.416667,11,223.52036
-2.75,10,223.547505
-2.833333,11,223.577646
-3.416667,11,223.606249
-3.416667,11,223.635152
-2.75,10,223.66016
-2.75,10,223.686883
-3.416667,11,223.715392
-2.583333,10,223.743917
-3.416667,11,223.772616
-2.583333,10,223.798357
-2.75,10,223.826825
-3.416667,11,223.857296
-3.0,9,224.786215
-2.333333,8,224.802291
-3.0,9,224.822176
-2.333333,8,224.844736
-3.0,9,224.871564
-3.0,9,224.896372
-2.333333,8,224.919178
-3.0,9,224.945272
-2.333333,8,224.967223
-3.0,9,224.991739
-3.0,9,225.015426
-2.333333,8,225.036915
-2.333333,8,225.058421
-2.333333,8,225.079449
-2.333333,8,225.100448
-3.0,9,225.124173
-2.333333,8,225.146771
-2.333333,8,225.171121
-2.333333,8,225.190432
-2.333333,8,225.211944
-3.0,9,225.241621
-2.333333,8,225.263942
-3.0,9,225.28645
-2.333333,8,225.307424
-3.0,9,225.332125
-3.0,9,225.356542
-3.0,9,225.382638
-2.333333,8,225.404243
-2.333333,8,225.425587
-2.333333,8,225.447161
-3.0,9,225.470294
-3.0,9,225.494177
-3.0,9,225.51928
-2.333333,8,225.541366
-3.0,9,225.564639
-2.333333,8,225.586088
-3.0,9,225.610391
-3.0,9,225.635128
-3.0,9,225.6595
-2.333333,8,225.682095
-3.0,9,225.704862
-2.333333,8,225.725759
-3.0,9,225.757483
-2.333333,8,225.778192
-3.0,9,225.803284
-2.333333,8,225.825302
-3.0,9,225.849849
-3.0,9,225.877072
-3.0,9,225.901828
-3.0,9,225.925819
-2.333333,8,225.948011
-2.333333,8,225.970254
-2.333333,8,225.99232
-3.0,9,226.01681
-2.333333,8,226.037477
-2.333333,8,226.061082
-3.0,9,226.086074
-2.333333,8,226.107327
-2.333333,8,226.128497
-3.0,9,226.155585
-3.0,9,226.179086
-2.333333,8,226.20099
-2.333333,8,226.221999
-3.0,9,226.247976
-2.333333,8,226.270385
-3.0,9,226.294133
-2.333333,8,226.315639
-2.333333,8,226.338824
-3.0,9,226.364387
-3.0,9,226.388283
-3.0,9,226.414176
-2.333333,8,226.435748
-2.333333,8,226.457005
-2.333333,8,226.477715
-2.333333,8,226.499744
-3.0,9,226.523271
-3.0,9,226.549972
-3.0,9,226.574483
-2.333333,8,226.595578
-2.333333,8,226.619311
-3.0,9,226.643597
-2.333333,8,226.666442
-3.0,9,226.692854
-2.333333,8,226.713439
-3.0,9,226.737757
-3.0,9,226.76583
-2.333333,8,226.787586
-2.333333,8,226.809993
-3.0,9,226.834908
-3.0,9,226.859447
-3.0,9,226.886737
-2.333333,8,226.909168
-3.0,9,226.933905
-2.333333,8,226.955585
-2.333333,8,226.975602
-3.0,9,226.999608
-3.0,9,227.024723
-3.0,9,227.049654
-3.0,9,227.074926
-2.333333,8,227.097009
-2.333333,8,227.119555
-2.333333,8,227.14096
-3.0,9,227.164853
-2.333333,8,227.186843
-3.0,9,227.211799
-2.333333,8,227.234826
-2.333333,8,227.258605
-2.333333,8,227.279324
-3.0,9,227.304483
-2.333333,8,227.32633
-3.0,9,227.351656
-3.0,9,227.37466
-2.333333,8,227.396594
-2.333333,8,227.417184
-2.333333,8,227.438516
-3.0,9,227.463828
-2.333333,8,227.487015
-2.333333,8,227.508567
-3.0,9,227.532515
-2.333333,8,227.555835
-2.333333,8,227.579303
-3.0,9,227.604334
-3.0,9,227.629996
-2.333333,8,227.651373
-2.333333,8,227.672332
-2.333333,8,227.693898
-2.333333,8,227.716258
-2.333333,8,227.738752
-2.333333,8,227.764243
-3.0,9,227.788559
-2.333333,8,227.811082
-2.333333,8,227.83314
-2.333333,8,227.855245
-3.0,9,227.880163
-3.0,9,227.905541
-2.333333,8,227.927757
-2.333333,8,227.948646
-2.333333,8,227.970235
-3.0,9,227.995469
-3.0,9,228.02015
-2.333333,8,228.043563
-3.0,9,228.068526
-2.333333,8,228.090661
-3.0,9,228.115244
-3.0,9,228.138777
-2.333333,8,228.160281
-2.333333,8,228.182621
-3.0,9,228.206976
-2.333333,8,228.227661
-2.333333,8,228.248196
-2.333333,8,228.274415
-2.333333,8,228.297131
-3.0,9,228.321417
-3.0,9,228.346458
-2.333333,8,228.367115
-3.0,9,228.389991
-3.0,9,228.414095
-2.333333,8,228.436548
-2.333333,8,228.458889
-2.333333,8,228.479671
-2.333333,8,228.501448
-3.0,9,228.525737
-3.0,9,228.551164
-2.333333,8,228.573195
-3.0,9,228.598504
-3.0,9,228.621796
-3.0,9,228.644873
-2.333333,8,228.666806
-2.333333,8,228.688884
-2.333333,8,228.711445
-2.333333,8,228.732154
-3.0,9,228.756929
-3.0,9,228.785497
-3.0,9,228.810305
-3.0,9,228.833769
-2.333333,8,228.854709
-3.0,9,228.882903
-3.0,9,228.908717
-2.333333,8,228.932605
-2.333333,8,228.952673
-2.333333,8,228.974458
-2.333333,8,228.995964
-2.333333,8,229.018688
-3.0,9,229.043776
-3.0,9,229.068786
-2.333333,8,229.088956
-2.333333,8,229.109143
-3.0,9,229.133523
-3.0,9,229.157803
-3.0,9,229.182858
-2.333333,8,229.204427
-3.0,9,229.229571
-2.333333,8,229.251004
-3.0,9,229.279247
-2.333333,8,229.301199
-2.333333,8,229.323641
-3.0,9,229.348366
-2.333333,8,229.369526
-3.0,9,229.393455
-3.0,9,229.416731
-2.333333,8,229.439398
-3.0,9,229.461526
-2.333333,8,229.48306
-3.0,9,229.507319
-3.0,9,229.532628
-3.0,9,229.558083
-2.333333,8,229.579803
-3.0,9,229.602063
-3.0,9,229.626528
-2.333333,8,229.648158
-2.333333,8,229.668458
-2.333333,8,229.690023
-2.333333,8,229.712212
-2.333333,8,229.734779
-2.333333,8,229.755081
-2.333333,8,229.779962
-2.333333,8,229.800626
-2.333333,8,229.822934
-3.0,9,229.848351
-2.333333,8,229.869623
-3.0,9,229.893705
-3.0,9,229.918039
-2.333333,8,229.940218
-3.0,9,229.96425
-2.333333,8,229.985987
-3.0,9,230.009562
-2.333333,8,230.030793
-2.333333,8,230.053121
-2.333333,8,230.073704
-2.333333,8,230.094217
-3.0,9,230.119764
-2.333333,8,230.141593
-2.333333,8,230.16311
-2.333333,8,230.186112
-3.0,9,230.210208
-2.333333,8,230.232206
-3.0,9,230.25735
-2.333333,8,230.2826
-3.0,9,230.307787
-2.333333,8,230.329899
-2.333333,8,230.352972
-2.333333,8,230.373184
-2.333333,8,230.395532
-3.0,9,231.302953
-3.0,9,231.322423
-2.333333,8,231.340245
-3.0,9,231.363056
-2.333333,8,231.383543
-2.333333,8,231.404722
-19.416667,200,231.943483
-2.333333,8,231.965426
-3.0,9,231.990238
