#{"t_start": 1650888470.1980486, "env_id": "SW-v0"}
r,l,t
1.0,12,377.435754
1.0,12,377.447951
1.0,8,377.456085
1.0,18,377.474617
1.0,10,377.48495
1.0,22,377.506232
1.0,16,377.520235
1.0,12,377.530557
1.0,14,377.542409
1.0,18,377.557466
1.0,8,377.564318
1.0,10,377.573203
1.0,13,377.585948
1.0,14,377.60078
1.0,16,377.614263
1.0,26,377.636554
1.0,16,377.650532
1.0,22,377.669701
1.0,14,377.681922
1.0,14,377.694072
1.0,16,377.708073
1.0,16,377.722115
1.0,16,377.736234
1.0,10,377.744449
1.0,20,377.760991
1.0,18,377.776064
1.0,8,377.783008
1.0,12,377.793393
1.0,16,377.807532
1.0,10,377.816351
1.0,10,377.826267
1.0,24,377.847624
1.0,16,377.861772
1.0,10,377.870527
1.0,12,377.880995
1.0,18,377.896121
1.0,18,377.911047
1.0,8,377.917894
1.0,16,377.931162
1.0,8,377.937763
1.0,10,377.94594
1.0,13,377.956626
1.0,20,377.972914
1.0,14,377.98432
1.0,16,377.9975
1.0,14,378.008854
1.0,20,378.025045
1.0,14,378.036464
1.0,20,378.052843
1.0,18,378.06743
1.0,10,378.075645
1.0,20,378.091848
1.0,12,378.101496
1.0,14,378.112776
1.0,14,378.124324
1.0,16,378.137448
1.0,16,378.150505
1.0,10,378.158691
1.0,14,378.170162
1.0,28,378.193018
1.0,16,378.206054
1.0,20,378.222445
1.0,14,378.233927
1.0,26,378.255446
1.0,10,378.26396
1.0,22,378.28225
1.0,18,378.297325
1.0,10,378.307424
1.0,16,378.322078
1.0,20,378.339992
1.0,20,378.357192
1.0,16,378.370982
1.0,16,378.384773
1.0,18,378.400455
1.0,10,378.409176
1.0,14,378.421365
1.0,14,378.434745
1.0,14,378.448044
1.0,14,378.461293
1.0,12,378.471694
1.0,18,378.487416
1.0,10,378.496184
1.0,10,378.504847
1.0,16,378.51872
1.0,12,378.529071
1.0,14,378.541043
1.0,17,378.555608
1.0,12,378.566065
1.0,18,378.581715
1.0,8,378.588642
1.0,14,378.6008
1.0,14,378.612924
1.0,22,378.630955
1.0,22,378.649111
1.0,12,378.659172
1.0,15,378.678567
1.0,12,378.689129
1.0,12,378.699564
1.0,24,378.720799
1.0,10,378.729513
1.0,12,378.739837
1.0,14,378.752265
1.0,10,378.761156
1.0,25,378.784144
1.0,19,378.806361
1.0,16,378.82586
1.0,20,378.845427
1.0,10,378.854851
1.0,14,378.868443
1.0,12,378.879756
1.0,25,378.903434
1.0,10,378.912707
1.0,10,378.922189
1.0,18,378.948966
1.0,14,378.967913
1.0,10,378.978292
1.0,10,378.987055
1.0,8,378.994765
1.0,12,379.006818
1.0,16,379.024687
1.0,10,379.03516
1.0,10,379.050869
1.0,20,379.077397
1.0,18,379.097487
1.0,16,379.118924
1.0,12,379.13361
1.0,10,379.146698
1.0,14,379.161124
1.0,16,379.179719
1.0,12,379.196224
1.0,12,379.212481
1.0,13,379.235375
1.0,18,379.255035
1.0,16,379.272259
1.0,17,380.877322
1.0,14,380.892717
1.0,8,380.901313
1.0,14,380.91573
1.0,16,380.93217
1.0,16,380.948667
1.0,16,380.964963
1.0,18,380.983528
1.0,28,381.011235
1.0,28,381.035394
1.0,13,381.046596
1.0,14,381.058744
1.0,18,381.074787
1.0,27,381.098958
1.0,12,381.109806
1.0,20,381.127865
1.0,14,381.140805
1.0,16,381.155211
1.0,10,381.164376
1.0,14,381.177196
1.0,14,381.189932
1.0,14,381.20257
1.0,25,381.225116
1.0,27,381.249162
1.0,24,381.271031
1.0,10,381.280063
1.0,20,381.298182
1.0,25,381.320999
1.0,12,381.332001
1.0,14,381.344642
1.0,12,381.355677
1.0,12,381.36673
1.0,26,381.391222
1.0,24,381.412974
1.0,16,381.427692
1.0,8,381.434816
1.0,21,381.453985
1.0,19,381.471225
1.0,8,381.478647
1.0,12,381.489356
1.0,10,381.498581
1.0,21,381.517636
1.0,20,381.535819
1.0,16,381.550509
1.0,22,381.570456
1.0,13,381.582232
1.0,14,381.59497
1.0,14,381.607816
1.0,14,381.620702
1.0,10,381.629879
1.0,10,381.639184
1.0,20,381.657684
1.0,24,381.679444
1.0,22,381.699612
1.0,18,381.716455
1.0,18,381.732933
1.0,13,381.744946
1.0,18,381.76154
1.0,15,381.77517
1.0,23,381.796057
1.0,14,381.808845
1.0,13,381.820683
1.0,12,381.831782
1.0,16,381.846706
1.0,14,381.859641
1.0,12,381.870654
1.0,22,381.890629
1.0,17,381.906216
1.0,16,381.920739
1.0,16,381.935213
1.0,17,381.950582
1.0,10,381.959707
1.0,18,381.974936
1.0,16,381.98832
1.0,14,382.000561
1.0,14,382.012937
1.0,16,382.02712
1.0,12,382.03783
1.0,16,382.052613
1.0,8,382.059869
1.0,12,382.070917
1.0,19,382.088187
1.0,12,382.098929
1.0,18,382.115177
1.0,12,382.125965
1.0,13,382.137685
1.0,22,382.157538
1.0,14,382.170171
1.0,14,382.182791
1.0,18,382.199111
1.0,14,382.21181
1.0,22,382.231851
1.0,16,382.246464
1.0,25,382.269209
1.0,16,382.283961
1.0,20,382.302038
1.0,10,382.310985
1.0,17,382.326371
1.0,10,382.335455
1.0,20,382.353552
1.0,12,382.364225
1.0,20,382.382216
1.0,8,382.389585
1.0,14,382.402287
1.0,20,382.420313
1.0,18,382.436523
1.0,16,382.450961
1.0,8,382.458256
1.0,10,382.46724
1.0,16,382.481601
1.0,14,382.49426
1.0,14,382.506967
1.0,15,382.520754
1.0,23,382.543213
1.0,16,382.558719
1.0,17,382.574611
1.0,14,382.587003
1.0,33,382.619296
1.0,12,382.630011
1.0,29,382.656134
1.0,8,382.66362
1.0,14,382.676662
1.0,15,382.690544
1.0,10,382.699828
1.0,14,382.712946
1.0,12,382.724143
1.0,30,383.282157
1.0,14,383.296112
1.0,14,383.309197
1.0,30,383.336072
1.0,25,383.358443
1.0,14,383.37091
1.0,14,383.383435
1.0,14,383.395986
1.0,20,383.413652
1.0,22,383.433019
1.0,24,383.454439
1.0,23,383.474822
1.0,18,383.490941
1.0,8,383.497959
1.0,20,383.51635
1.0,24,383.537803
1.0,34,383.567784
1.0,16,383.582707
1.0,25,383.610363
1.0,21,383.631692
1.0,23,383.652237
1.0,32,383.679507
1.0,18,383.694762
1.0,12,383.704879
1.0,14,383.716739
1.0,8,383.723546
1.0,31,383.749815
1.0,22,383.768598
1.0,12,383.778822
1.0,22,383.797439
1.0,14,383.809327
1.0,25,383.829534
1.0,34,383.857414
1.0,24,383.877082
1.0,14,383.888684
1.0,16,383.901688
1.0,22,383.919697
1.0,26,383.940873
1.0,10,383.949385
1.0,25,383.9698
1.0,14,383.981146
1.0,22,383.999129
1.0,24,384.021156
1.0,24,384.043626
1.0,31,384.073105
1.0,14,384.085502
1.0,23,384.106038
1.0,27,384.12912
1.0,30,384.154351
1.0,23,384.173865
1.0,18,384.188968
1.0,16,384.202533
1.0,38,384.236133
1.0,16,384.249536
1.0,14,384.261034
1.0,18,384.276057
1.0,14,384.287401
1.0,30,384.311476
1.0,24,384.330734
1.0,26,384.351755
1.0,27,384.37333
1.0,31,384.398287
1.0,24,384.417309
1.0,16,384.430215
1.0,20,384.446122
1.0,22,384.463777
1.0,24,384.482829
1.0,29,384.506133
1.0,14,384.51737
1.0,25,384.537207
1.0,22,384.555298
1.0,12,384.564932
1.0,26,384.585486
1.0,16,384.599286
1.0,16,384.612439
1.0,24,384.632309
1.0,15,384.645166
1.0,14,384.657271
1.0,16,384.671042
1.0,23,384.691057
1.0,25,384.7213
1.0,11,384.731303
1.0,14,384.743485
1.0,27,384.767421
1.0,29,384.792744
1.0,18,384.808554
1.0,17,384.823569
1.0,29,384.848866
1.0,36,384.880563
1.0,23,384.899591
1.0,29,384.92462
1.0,28,384.949555
1.0,23,384.970127
1.0,28,384.995155
1.0,24,385.016654
1.0,29,385.043127
1.0,25,385.323591
1.0,14,385.342291
1.0,17,385.357482
1.0,26,385.379915
1.0,14,385.392212
1.0,18,385.40796
1.0,28,385.432435
1.0,13,385.444014
1.0,16,385.458281
1.0,16,385.472328
1.0,30,385.499071
1.0,16,385.513207
1.0,22,385.532369
1.0,8,385.539538
1.0,18,385.555856
1.0,16,385.57049
1.0,27,385.596687
1.0,16,385.612771
1.0,14,385.627169
1.0,15,385.642472
1.0,22,385.66388
1.0,16,385.679156
1.0,18,385.696653
1.0,13,385.709888
1.0,18,385.728319
1.0,20,385.74834
1.0,22,385.770602
1.0,16,385.786672
1.0,12,385.79867
1.0,22,385.818676
1.0,14,385.83194
1.0,20,385.851187
1.0,26,385.876274
1.0,16,385.893183
1.0,26,385.919459
1.0,16,385.935936
1.0,12,385.947211
1.0,14,385.960424
1.0,22,385.980798
1.0,14,385.994017
1.0,25,386.017389
1.0,17,386.033366
1.0,14,386.046373
1.0,25,386.069785
1.0,20,386.088498
1.0,14,386.101563
1.0,12,386.11274
1.0,14,386.125787
1.0,17,386.141671
1.0,8,386.149342
1.0,16,386.164285
1.0,17,386.18028
1.0,15,386.194346
1.0,14,386.20744
1.0,18,386.223919
1.0,25,386.247272
1.0,42,386.286263
1.0,10,386.295463
1.0,12,386.306506
1.0,26,386.330648
1.0,20,386.350543
1.0,20,386.370717
1.0,12,386.384315
1.0,16,386.400891
1.0,17,386.417082
1.0,18,386.43509
1.0,28,386.466608
1.0,8,386.475714
1.0,10,386.485216
1.0,25,386.509269
1.0,31,386.538391
1.0,12,386.54967
1.0,28,386.575837
1.0,34,386.607411
1.0,11,386.617606
1.0,12,386.628727
1.0,16,386.64366
1.0,16,386.658785
1.0,24,386.681117
1.0,20,386.699891
1.0,20,386.718584
1.0,18,386.735343
1.0,14,386.748514
1.0,16,386.763588
1.0,17,386.779517
1.0,16,386.794452
1.0,22,386.815083
1.0,26,386.839646
1.0,15,386.854169
1.0,32,386.8861
1.0,12,386.897429
1.0,22,386.918276
1.0,12,386.930713
1.0,12,386.942687
1.0,10,386.951713
1.0,25,386.976128
1.0,12,386.987404
1.0,19,387.007225
1.0,26,387.031256
1.0,27,387.05623
1.0,18,387.072764
1.0,15,387.086159
1.0,16,387.100877
1.0,26,387.124624
1.0,30,387.151809
1.0,10,387.16085
1.0,21,387.179777
1.0,27,387.203988
1.0,26,387.22754
1.0,12,387.23829
1.0,23,388.441128
1.0,12,388.452476
1.0,12,388.463361
1.0,10,388.472445
1.0,16,388.486928
1.0,16,388.501417
1.0,10,388.510443
1.0,12,388.521196
1.0,14,388.533881
1.0,25,388.556097
1.0,10,388.565063
1.0,14,388.577594
1.0,16,388.59199
1.0,14,388.604529
1.0,12,388.614988
1.0,14,388.627677
1.0,14,388.639227
1.0,17,388.652913
1.0,13,388.663308
1.0,21,388.680157
1.0,14,388.691283
1.0,12,388.705088
1.0,18,388.722408
1.0,18,388.738095
1.0,20,388.75523
1.0,22,388.773899
1.0,16,388.787234
1.0,23,388.806395
1.0,14,388.81831
1.0,24,388.838771
1.0,8,388.84555
1.0,25,388.867885
1.0,16,388.892049
1.0,25,388.915607
1.0,10,388.933634
1.0,14,388.950863
1.0,22,388.975814
1.0,25,388.99988
1.0,14,389.012779
1.0,14,389.026372
1.0,21,389.046148
1.0,11,389.056013
1.0,25,389.082811
1.0,10,389.092659
1.0,20,389.111323
1.0,12,389.121743
1.0,14,389.133984
1.0,14,389.146457
1.0,14,389.159286
1.0,10,389.168223
1.0,12,389.179592
1.0,10,389.188477
1.0,19,389.205871
1.0,24,389.227943
1.0,16,389.24265
1.0,17,389.258623
1.0,22,389.279189
1.0,20,389.299164
1.0,10,389.308433
1.0,18,389.325803
1.0,19,389.343712
1.0,18,389.360666
1.0,12,389.371823
1.0,14,389.385086
1.0,24,389.407151
1.0,12,389.418373
1.0,26,389.442828
1.0,16,389.457247
1.0,18,389.47433
1.0,23,389.495831
1.0,20,389.514484
1.0,10,389.523718
1.0,16,389.538937
1.0,10,389.548486
1.0,16,389.563734
1.0,22,389.58495
1.0,18,389.601985
1.0,10,389.611804
1.0,23,389.633666
1.0,16,389.648621
1.0,18,389.665905
1.0,16,389.68117
1.0,8,389.688522
1.0,16,389.703513
1.0,12,389.715065
1.0,10,389.724244
1.0,14,389.737495
1.0,16,389.752622
1.0,27,389.78375
1.0,16,389.79872
1.0,12,389.809975
1.0,20,389.830231
1.0,26,389.855409
1.0,14,389.868826
1.0,14,389.882546
1.0,14,389.896482
1.0,22,389.917221
1.0,22,389.938767
1.0,14,389.952702
1.0,8,389.960959
1.0,18,389.978523
1.0,12,389.989632
1.0,18,390.007657
1.0,16,390.022795
1.0,12,390.034629
1.0,18,390.051993
1.0,13,390.065055
1.0,18,390.082481
1.0,13,390.095397
1.0,27,390.120794
1.0,14,390.134125
1.0,19,390.152254
1.0,8,390.160529
1.0,16,390.175439
1.0,10,390.184659
1.0,12,390.195945
1.0,18,390.213091
1.0,14,390.226629
1.0,12,390.237686
1.0,8,390.245723
1.0,16,390.261206
1.0,8,390.26855
1.0,21,390.288432
1.0,20,390.308923
1.0,20,390.329659
1.0,12,390.340852
1.0,16,390.355496
1.0,16,390.370565
1.0,12,391.477489
1.0,18,391.498756
1.0,14,391.51346
1.0,14,391.527996
1.0,18,391.545934
1.0,20,391.565452
1.0,32,391.595457
1.0,15,391.609249
1.0,27,391.633463
1.0,12,391.64428
1.0,30,391.670516
1.0,26,391.693369
1.0,26,391.716423
1.0,16,391.730572
1.0,18,391.746272
1.0,18,391.761554
1.0,10,391.770152
1.0,18,391.785625
1.0,34,391.821544
1.0,16,391.835474
1.0,26,391.85798
1.0,18,391.873682
1.0,18,391.889453
1.0,14,391.90169
1.0,16,391.915691
1.0,22,391.935186
1.0,18,391.951251
1.0,16,391.965278
1.0,22,391.984727
1.0,22,392.003125
1.0,14,392.014744
1.0,29,392.039172
1.0,16,392.052978
1.0,18,392.068453
1.0,26,392.090358
1.0,10,392.098702
1.0,14,392.110337
1.0,12,392.120188
1.0,29,392.144479
1.0,12,392.154482
1.0,12,392.164436
1.0,16,392.177838
1.0,20,392.194345
1.0,14,392.205803
1.0,14,392.217394
1.0,12,392.227245
1.0,30,392.252155
1.0,25,392.273729
1.0,18,392.288623
1.0,27,392.310879
1.0,30,392.336484
1.0,13,392.347903
1.0,16,392.362142
1.0,39,392.396995
1.0,18,392.413045
1.0,24,392.434416
1.0,14,392.44711
1.0,14,392.459608
1.0,10,392.468696
1.0,27,392.493155
1.0,16,392.507754
1.0,14,392.52026
1.0,25,392.542886
1.0,20,392.561202
1.0,12,392.573359
1.0,20,392.590522
1.0,16,392.604273
1.0,12,392.615099
1.0,16,392.629365
1.0,18,392.645421
1.0,12,392.656073
1.0,32,392.684476
1.0,20,392.702208
1.0,18,392.71894
1.0,28,392.744315
1.0,18,392.760974
1.0,26,392.784558
1.0,20,392.802646
1.0,14,392.81599
1.0,12,392.826246
1.0,30,392.85154
1.0,14,392.863349
1.0,18,392.878498
1.0,12,392.888816
1.0,27,392.912624
1.0,28,392.936991
1.0,14,392.949881
1.0,12,392.960706
1.0,12,392.971324
1.0,16,392.986071
1.0,12,392.996967
1.0,18,393.01336
1.0,24,393.035737
1.0,26,393.06032
1.0,16,393.074726
1.0,14,393.08706
1.0,12,393.097165
1.0,18,393.112329
1.0,29,393.137189
1.0,16,393.150843
1.0,16,393.164459
1.0,26,393.186248
1.0,18,393.201328
1.0,22,393.21966
1.0,25,393.240124
1.0,18,393.2549
1.0,12,393.26485
1.0,12,393.274754
1.0,26,393.63541
1.0,14,393.648097
1.0,25,393.670424
1.0,14,393.683164
1.0,16,393.697808
1.0,14,393.710447
1.0,21,393.729657
1.0,10,393.739039
1.0,12,393.750041
1.0,16,393.76458
1.0,10,393.773829
1.0,14,393.786852
1.0,16,393.801495
1.0,14,393.814385
1.0,16,393.829017
1.0,10,393.838244
1.0,14,393.850919
1.0,13,393.862496
1.0,10,393.871662
1.0,12,393.882663
1.0,14,393.895343
1.0,8,393.902649
1.0,18,393.9191
1.0,10,393.928069
1.0,16,393.942565
1.0,10,393.951548
1.0,12,393.962493
1.0,10,393.971504
1.0,12,393.982371
1.0,25,394.005019
1.0,12,394.015704
1.0,14,394.028592
1.0,13,394.040381
1.0,14,394.053055
1.0,16,394.067546
1.0,10,394.076762
1.0,10,394.085807
1.0,10,394.09516
1.0,31,394.12357
1.0,12,394.134741
1.0,27,394.159398
1.0,12,394.170369
1.0,14,394.183275
1.0,20,394.201341
1.0,20,394.219782
1.0,20,394.238549
1.0,20,394.256682
1.0,12,394.267637
1.0,23,394.288509
1.0,10,394.297596
1.0,14,394.310445
1.0,28,394.335813
1.0,20,394.353959
1.0,22,394.373892
1.0,16,394.388186
1.0,24,394.409629
1.0,14,394.422299
1.0,12,394.433258
1.0,14,394.446073
1.0,12,394.456894
1.0,8,394.464127
1.0,16,394.478488
1.0,14,394.491128
1.0,12,394.502
1.0,12,394.512915
1.0,22,394.532593
1.0,16,394.547138
1.0,20,394.565132
1.0,22,394.58533
1.0,14,394.598238
1.0,15,394.61193
1.0,12,394.622691
1.0,16,394.637148
1.0,8,394.644523
1.0,16,394.659076
1.0,14,394.671689
1.0,12,394.682525
1.0,18,394.698774
1.0,10,394.707748
1.0,13,394.719359
1.0,16,394.733851
1.0,14,394.746465
1.0,12,394.75721
1.0,12,394.768095
1.0,12,394.778957
1.0,8,394.786401
1.0,18,394.802661
1.0,14,394.815341
1.0,27,394.839663
1.0,12,394.85044
1.0,12,394.861195
1.0,12,394.872007
1.0,16,394.886369
1.0,12,394.897214
1.0,10,394.906373
1.0,18,394.922634
1.0,10,394.931724
1.0,8,394.938946
1.0,10,394.948002
1.0,16,394.962288
1.0,10,394.971378
1.0,8,394.978565
1.0,16,394.992889
1.0,12,395.00361
1.0,14,395.016212
1.0,12,395.027169
1.0,34,395.057834
1.0,20,395.075756
1.0,18,395.092056
1.0,10,395.101075
1.0,14,395.113798
1.0,18,395.12999
1.0,10,395.139093
1.0,16,395.153565
1.0,12,395.16465
1.0,8,395.172062
1.0,12,395.183187
1.0,20,395.202683
1.0,10,395.212998
1.0,12,395.226659
1.0,14,395.24251
1.0,16,395.258341
1.0,16,395.276295
1.0,12,395.290133
1.0,16,395.311972
1.0,10,395.326411
1.0,12,395.34357
1.0,14,395.363225
1.0,10,395.37364
1.0,16,395.390639
1.0,12,395.404984
1.0,16,395.423481
1.0,21,395.446517
1.0,20,395.469579
1.0,13,395.484406
1.0,12,395.497338
1.0,14,395.512069
1.0,10,395.522179
1.0,18,395.5408
1.0,12,395.553875
1.0,12,396.909521
1.0,18,396.929202
1.0,30,396.96146
1.0,18,396.981049
1.0,14,396.996419
1.0,28,397.026354
1.0,18,397.045751
1.0,20,397.064121
1.0,16,397.077966
1.0,24,397.098294
1.0,27,397.121144
1.0,8,397.127822
1.0,20,397.144759
1.0,24,397.165426
1.0,12,397.175787
1.0,16,397.18975
1.0,16,397.203713
1.0,18,397.219415
1.0,22,397.238594
1.0,21,397.256891
1.0,16,397.271064
1.0,10,397.280228
1.0,16,397.294309
1.0,14,397.306733
1.0,25,397.328763
1.0,18,397.344906
1.0,20,397.362477
1.0,14,397.37473
1.0,26,397.397533
1.0,16,397.412021
1.0,14,397.42438
1.0,14,397.436628
1.0,14,397.448935
1.0,12,397.45946
1.0,16,397.473567
1.0,20,397.491223
1.0,37,397.52397
1.0,27,397.547893
1.0,16,397.562256
1.0,22,397.582111
1.0,12,397.59283
1.0,14,397.60513
1.0,17,397.620022
1.0,12,397.630645
1.0,10,397.639526
1.0,16,397.65362
1.0,18,397.669631
1.0,14,397.68205
1.0,18,397.697816
1.0,10,397.706649
1.0,22,397.72609
1.0,16,397.739832
1.0,24,397.760464
1.0,20,397.777706
1.0,10,397.786618
1.0,16,397.801007
1.0,25,397.823467
1.0,16,397.838064
1.0,16,397.852709
1.0,26,397.876407
1.0,16,397.891183
1.0,12,397.90222
1.0,14,397.915278
1.0,14,397.928126
1.0,24,397.950231
1.0,14,397.963413
1.0,27,397.988456
1.0,10,397.997842
1.0,20,398.016313
1.0,27,398.041053
1.0,14,398.053958
1.0,14,398.066818
1.0,30,398.094425
1.0,14,398.107206
1.0,16,398.121928
1.0,12,398.133198
1.0,15,398.147283
1.0,26,398.171455
1.0,16,398.186099
1.0,27,398.210908
1.0,28,398.237018
1.0,22,398.257434
1.0,27,398.283209
1.0,23,398.307845
1.0,29,398.335412
1.0,16,398.349913
1.0,18,398.365844
1.0,18,398.38191
1.0,16,398.39608
1.0,14,398.408407
1.0,22,398.4283
1.0,27,398.4529
1.0,14,398.465678
1.0,22,398.485876
1.0,14,398.498632
1.0,14,398.511318
1.0,31,398.539115
1.0,16,398.553287
1.0,28,398.578836
1.0,33,398.608512
1.0,20,398.626814
1.0,28,398.652123
1.0,16,398.666754
1.0,28,398.691797
1.0,16,398.70623
1.0,26,398.729378
1.0,14,398.741785
1.0,12,398.752669
1.0,18,399.133167
1.0,8,399.14044
1.0,14,399.157026
1.0,18,399.173886
1.0,24,399.194829
1.0,12,399.20492
1.0,14,399.217307
1.0,10,399.226102
1.0,12,399.236426
1.0,22,399.25532
1.0,12,399.265652
1.0,22,399.284481
1.0,8,399.291464
1.0,10,399.300107
1.0,18,399.315837
1.0,16,399.329638
1.0,18,399.345325
1.0,16,399.369883
1.0,24,399.397421
1.0,10,399.406106
1.0,10,399.415149
1.0,8,399.422184
1.0,14,399.434653
1.0,12,399.44539
1.0,20,399.46329
1.0,12,399.473649
1.0,14,399.485968
1.0,16,399.499995
1.0,20,399.517761
1.0,12,399.52845
1.0,16,399.54281
1.0,20,399.560724
1.0,12,399.571475
1.0,19,399.588504
1.0,14,399.600982
1.0,13,399.612609
1.0,8,399.619839
1.0,22,399.63981
1.0,12,399.650416
1.0,12,399.661073
1.0,14,399.673502
1.0,8,399.68067
1.0,18,399.697042
1.0,16,399.712963
1.0,10,399.722407
1.0,14,399.735686
1.0,16,399.751107
1.0,15,399.765382
1.0,16,399.780694
1.0,14,399.794411
1.0,10,399.803559
1.0,15,399.818052
1.0,14,399.831698
1.0,14,399.845311
1.0,16,399.860662
1.0,20,399.879898
1.0,16,399.895319
1.0,12,399.907224
1.0,14,399.920762
1.0,16,399.943005
1.0,16,399.958024
1.0,12,399.968755
1.0,10,399.978727
1.0,8,399.985936
1.0,10,399.995772
1.0,14,400.008912
1.0,12,400.020077
1.0,14,400.033418
1.0,18,400.050502
1.0,10,400.060378
1.0,26,400.08451
1.0,14,400.098092
1.0,14,400.111337
1.0,16,400.126622
1.0,12,400.137563
1.0,16,400.151928
1.0,18,400.168184
1.0,12,400.17895
1.0,26,400.204837
1.0,18,400.222729
1.0,14,400.235811
1.0,14,400.249109
1.0,16,400.264889
1.0,12,400.276157
1.0,14,400.289325
1.0,14,400.302262
1.0,14,400.325064
1.0,16,400.348654
1.0,12,400.360766
1.0,8,400.369178
1.0,12,400.38227
1.0,16,400.398524
1.0,14,400.414162
1.0,18,400.435117
1.0,18,400.460796
1.0,25,400.491968
1.0,10,400.507962
1.0,14,400.528601
1.0,8,400.5401
1.0,20,400.572987
1.0,18,400.596724
1.0,24,400.623991
1.0,18,400.644579
1.0,16,400.664628
1.0,14,400.687022
1.0,10,400.701922
1.0,14,400.720893
1.0,10,400.737675
1.0,14,400.756907
1.0,14,400.771968
1.0,20,400.796345
1.0,20,400.820302
1.0,18,400.849188
1.0,15,400.870187
1.0,20,400.893111
1.0,24,400.917804
1.0,8,400.926625
1.0,18,400.945145
1.0,14,400.959455
1.0,8,400.967681
1.0,18,400.985373
1.0,14,400.999321
1.0,10,401.009641
1.0,10,401.019208
1.0,14,401.036216
1.0,26,401.06298
1.0,8,401.070534
1.0,16,401.08605
1.0,15,401.100304
1.0,10,401.109921
1.0,22,401.131142
1.0,25,401.155211
1.0,10,401.165848
1.0,18,401.183174
1.0,10,401.192626
1.0,17,401.20854
1.0,12,401.219474
1.0,10,401.228363
1.0,26,401.587527
1.0,25,401.614805
1.0,27,401.642475
1.0,36,401.678183
1.0,25,401.701317
1.0,18,401.717941
1.0,18,401.734237
1.0,18,401.75037
1.0,12,401.761075
1.0,18,401.776998
1.0,28,401.801363
1.0,12,401.812073
1.0,20,401.829922
1.0,10,401.838883
1.0,28,401.863873
1.0,16,401.878366
1.0,24,401.899688
1.0,16,401.91423
1.0,14,401.926815
1.0,12,401.937606
1.0,38,401.971586
1.0,22,401.991629
1.0,26,402.014719
1.0,12,402.025458
1.0,26,402.048552
1.0,28,402.072346
1.0,17,402.086403
1.0,24,402.106858
1.0,27,402.131281
1.0,22,402.151483
1.0,18,402.167581
1.0,34,402.198881
1.0,18,402.215272
1.0,30,402.242391
1.0,16,402.2576
1.0,16,402.271986
1.0,24,402.293578
1.0,26,402.317037
1.0,31,402.344972
1.0,32,402.373896
1.0,40,402.409819
1.0,26,402.43331
1.0,28,402.45873
1.0,29,402.484948
1.0,20,402.503287
1.0,24,402.525001
1.0,18,402.541354
1.0,24,402.563155
1.0,25,402.585867
1.0,25,402.608372
1.0,18,402.624524
1.0,32,402.653601
1.0,18,402.669875
1.0,25,402.692702
1.0,28,402.718217
1.0,29,402.744581
1.0,25,402.767017
1.0,33,402.796707
1.0,14,402.809203
1.0,12,402.820164
1.0,18,402.836452
1.0,25,402.859433
1.0,16,402.873844
1.0,29,402.900202
1.0,35,402.931786
1.0,37,402.965184
1.0,26,402.988761
1.0,14,403.001497
1.0,18,403.017775
1.0,24,403.039391
1.0,33,403.069091
1.0,24,403.090744
1.0,33,403.120649
1.0,28,403.146237
1.0,27,403.173599
1.0,25,403.196445
1.0,18,403.212769
1.0,22,403.232613
1.0,30,403.263767
1.0,26,403.288093
1.0,25,403.310489
1.0,22,403.330353
1.0,35,403.359573
1.0,31,403.385308
1.0,24,403.407073
1.0,24,403.427233
1.0,20,403.790179
1.0,32,403.823974
1.0,20,403.841662
1.0,8,403.848781
1.0,18,403.86463
1.0,18,403.880876
1.0,15,403.894183
1.0,27,403.918312
1.0,10,403.927333
1.0,20,403.944975
1.0,14,403.957453
1.0,16,403.97165
1.0,12,403.982361
1.0,24,404.006808
1.0,12,404.017569
1.0,16,404.031842
1.0,16,404.046166
1.0,14,404.058744
1.0,12,404.069534
1.0,29,404.095181
1.0,14,404.107549
1.0,22,404.127437
1.0,10,404.136216
1.0,35,404.167401
1.0,24,404.188675
1.0,23,404.209048
1.0,16,404.223152
1.0,16,404.237303
1.0,12,404.247926
1.0,24,404.269145
1.0,16,404.283799
1.0,15,404.297184
1.0,23,404.317841
1.0,14,404.330585
1.0,34,404.360847
1.0,16,404.374705
1.0,20,404.394155
1.0,14,404.406436
1.0,22,404.425894
1.0,18,404.441654
1.0,16,404.455754
1.0,12,404.466409
1.0,29,404.49216
1.0,18,404.508088
1.0,10,404.516964
1.0,15,404.530423
1.0,16,404.544792
1.0,14,404.557397
1.0,15,404.570725
1.0,12,404.581615
1.0,14,404.594366
1.0,12,404.605137
1.0,14,404.617935
1.0,10,404.626977
1.0,14,404.646619
1.0,14,404.659697
1.0,13,404.671994
1.0,27,404.695282
1.0,8,404.702174
1.0,25,404.724516
1.0,25,404.752316
1.0,25,404.778068
1.0,22,404.800607
1.0,10,404.810893
1.0,14,404.825316
1.0,18,404.846122
1.0,25,404.86847
1.0,14,404.880941
1.0,14,404.892811
1.0,14,404.904711
1.0,18,404.920677
1.0,16,404.934836
1.0,16,404.948841
1.0,16,404.962571
1.0,16,404.976536
1.0,20,404.994648
1.0,14,405.007454
1.0,14,405.020528
1.0,14,405.033415
1.0,16,405.04712
1.0,22,405.065722
1.0,16,405.079559
1.0,10,405.088431
1.0,24,405.113709
1.0,10,405.124154
1.0,20,405.144891
1.0,18,405.161285
1.0,14,405.173435
1.0,22,405.192045
1.0,24,405.21265
1.0,20,405.232845
1.0,24,405.261367
1.0,29,405.291776
1.0,22,405.316015
1.0,24,405.346409
