#{"t_start": 1653903596.7099578, "env_id": "JTL-v0"}
r,l,t
9994.5,12,81.634592
9994.5,12,81.648092
9994.5,12,81.661389
9994.5,12,81.674763
9994.5,12,81.688568
9994.5,12,81.70201
9994.5,12,81.72002
9994.5,12,81.733233
9994.5,12,81.747264
9994.5,12,81.761353
9994.5,12,81.775217
9994.5,12,81.789158
9994.5,12,81.802871
9994.5,12,81.817926
9994.5,12,81.832719
9994.5,12,81.846986
9994.5,12,81.861145
9994.5,12,81.87563
9994.5,12,81.889877
9994.5,12,81.903992
9994.5,12,81.918389
9994.5,12,81.932195
9994.5,12,81.946816
9994.5,12,81.960535
9994.5,12,81.974031
9994.5,12,81.988332
9994.5,12,82.002047
9994.5,12,82.016558
9994.5,12,82.030285
9994.5,12,82.044327
9994.5,12,82.058732
9994.5,12,82.074337
9994.5,12,82.088983
9994.5,12,82.102807
9994.5,12,82.117093
9994.5,12,82.13109
9994.5,12,82.144514
9994.5,12,82.157782
9994.5,12,82.171464
9994.5,12,82.184948
9994.5,12,82.199074
9994.5,12,82.213506
9994.5,12,82.22731
9994.5,12,82.242015
9994.5,12,82.256842
9994.5,12,82.270962
9994.5,12,82.284889
9994.5,12,82.299108
9994.5,12,82.313367
9994.5,12,82.327706
9994.5,12,82.34163
9994.5,12,82.356186
9994.5,12,82.370826
9994.5,12,82.387107
9994.5,12,82.402045
9994.5,12,82.415715
9994.5,12,82.429507
9994.5,12,82.443062
9994.5,12,82.456932
9994.5,12,82.470297
9994.5,12,82.484039
9994.5,12,82.498722
9994.5,12,82.517207
9994.5,12,82.531339
9994.5,12,82.545249
9991.083333,52,82.615563
9994.5,12,82.629923
9994.5,12,82.644181
9994.5,12,82.658177
9994.5,12,82.67268
9994.5,12,82.685962
9994.5,12,82.699837
9994.5,12,82.713701
9994.5,12,82.727945
9994.5,12,82.741951
9994.5,12,82.758739
9994.5,12,82.77266
9994.5,12,82.785901
9994.5,12,82.799431
9994.5,12,82.812517
9994.5,12,82.825743
9994.5,12,82.838927
9994.5,12,82.851879
9994.5,12,84.003773
9993.916667,18,84.034603
9994.5,12,84.052568
9994.5,12,84.076993
9993.25,14,84.105252
9994.5,12,84.125818
9994.0,15,84.147605
9994.25,14,84.167842
9994.5,12,84.18474
9994.5,12,84.205226
9994.5,12,84.223219
9994.5,12,84.240285
9994.5,12,84.258611
9994.5,12,84.276006
9994.5,12,84.29209
9994.5,12,84.307829
9994.5,12,84.324252
9994.5,12,84.341401
9994.5,12,84.359612
9994.5,12,84.378635
9994.5,12,84.396388
9994.5,12,84.413565
9993.916667,14,84.434477
9994.5,12,84.453526
9994.5,12,84.469461
9994.5,12,84.486217
9994.5,12,84.502063
9994.5,12,84.520796
9994.5,12,84.537748
9994.5,12,84.553908
9994.5,12,84.571085
9994.5,12,84.589394
9994.5,12,84.607885
9994.5,12,84.624471
9994.5,12,84.641655
9994.5,12,84.657218
9994.5,12,84.673477
9994.5,12,84.691272
9994.5,12,84.707623
9994.5,12,84.723587
9994.5,12,84.739271
9994.5,12,84.755261
9994.5,12,84.773689
9994.5,12,84.791462
9994.25,14,84.810591
9994.5,12,84.829229
9994.5,12,84.844887
9994.5,12,84.861822
9994.5,12,84.878534
9994.5,12,84.895872
9994.5,12,84.914125
9994.5,12,84.931672
9994.5,12,84.948425
9994.5,12,84.964857
9994.5,12,84.981125
9994.5,12,84.997052
9994.5,12,85.015513
9994.5,12,85.033249
9994.5,12,85.049558
9994.5,12,85.067669
9994.5,12,85.084542
9994.5,12,85.100989
9994.5,12,85.117866
9994.5,12,85.134199
9994.5,12,85.15126
9994.5,12,85.168598
9994.5,12,85.185361
9994.5,12,85.201962
9994.5,12,85.218507
9994.5,12,85.234864
9994.5,12,85.250809
9994.083333,14,85.273695
9994.5,12,85.28985
9994.5,12,85.308379
9994.5,12,85.326463
9994.5,12,85.344128
9994.5,12,85.360482
9994.5,12,85.376052
9994.25,14,85.393394
9994.5,12,85.407856
9994.5,12,85.4226
9994.5,12,85.437
9994.5,12,85.451484
9994.5,12,85.465719
9994.5,12,85.478801
9994.5,12,85.492918
9994.5,12,85.506731
9994.5,12,85.521053
9994.5,12,85.534502
9994.5,12,85.548048
9994.5,12,85.561873
9994.5,12,85.575646
9994.5,12,85.589075
9994.5,12,85.602864
9994.5,12,85.617935
9994.5,12,85.632965
9994.5,12,85.647583
9994.5,12,85.661421
9994.5,12,85.676114
9994.5,12,85.690339
9994.5,12,85.704502
9994.5,12,85.718714
9994.25,14,85.735387
9994.5,12,85.74916
9994.5,12,85.763141
9994.5,12,85.778431
9994.5,12,85.79293
9994.5,12,85.807811
9994.5,12,85.822379
9994.5,12,85.836393
9994.5,12,85.850572
9994.5,12,85.864595
9994.5,12,85.878746
9994.5,12,85.893317
9994.5,12,85.90783
9993.916667,14,85.924033
9994.5,12,85.940647
9994.5,12,85.955038
9994.5,12,85.969036
9994.5,12,85.983027
9994.5,12,85.997424
9994.5,12,86.011599
9993.416667,14,86.026981
9994.5,12,86.04073
9994.5,12,86.053558
9994.5,12,86.067264
9994.5,12,86.080468
9994.5,12,86.093768
9994.5,12,86.107388
9994.5,12,86.12126
9994.5,12,86.134683
9994.5,12,86.148371
9994.5,12,86.161417
9994.5,12,86.17865
9994.5,12,86.192952
9994.5,12,86.206841
9994.5,12,86.221336
9994.25,14,86.237252
9994.5,12,86.25196
9994.5,12,86.265879
9994.5,12,86.279682
9994.5,12,86.293658
9994.5,12,86.307667
9994.5,12,86.322688
9994.5,12,86.337133
9994.5,12,86.351556
9994.5,12,86.365339
9994.5,12,86.380535
9994.5,12,86.394203
9994.5,12,86.407764
9994.5,12,86.421804
9994.5,12,86.436374
9994.5,12,86.451397
9994.5,12,86.466984
9994.5,12,86.481632
9994.5,12,86.49594
9994.5,12,86.511671
9994.5,12,86.525479
9994.5,12,86.539424
9994.5,12,86.553419
9994.5,12,86.567406
9994.5,12,86.580907
9994.5,12,86.594745
9994.5,12,86.608663
9994.5,12,86.622574
9994.5,12,86.637666
9994.5,12,86.65164
9994.5,12,86.665987
9994.5,12,88.813898
9994.5,12,88.833497
9994.5,12,88.851419
9994.5,12,88.869025
9994.5,12,88.886825
9994.5,12,88.904363
9994.5,12,88.922549
9994.5,12,88.940112
9994.5,12,88.958711
9994.5,12,88.974344
9994.5,12,88.99024
9994.5,12,89.005327
9994.5,12,89.021072
9994.416667,13,89.037787
9994.5,12,89.053286
9994.5,12,89.068748
9994.5,12,89.084197
9994.5,12,89.098733
9994.5,12,89.11383
9994.5,12,89.128645
9994.5,12,89.144629
9994.5,12,89.17161
9994.5,12,89.191692
9994.5,12,89.207397
9994.5,12,89.222492
9994.5,12,89.245513
9994.5,12,89.271456
9994.5,12,89.292802
9994.5,12,89.312881
9994.5,12,89.344657
9994.5,12,89.372224
9994.5,12,89.3933
9993.0,29,89.440121
9994.5,12,89.459591
9994.5,12,89.47929
9994.5,12,89.504324
9994.5,12,89.520639
9994.5,12,89.537648
9994.5,12,89.555379
9994.5,12,89.574341
9994.5,12,89.604571
9994.5,12,89.632828
9994.5,12,89.651226
9994.5,12,89.667977
9994.5,12,89.685225
9994.5,12,89.70101
9994.5,12,89.719275
9994.5,12,89.735441
9994.5,12,89.750783
9994.5,12,89.76817
9994.5,12,89.784737
9994.5,12,89.800325
9994.5,12,89.815741
9994.5,12,89.831141
9994.5,12,89.846234
9994.5,12,89.8606
9994.5,12,89.875874
9994.5,12,89.891355
9994.5,12,89.905842
9994.5,12,89.920066
9993.583333,14,89.935969
9994.5,12,89.949783
9994.5,12,89.96383
9994.5,12,89.977787
9994.5,12,89.99248
9994.5,12,90.007939
9994.5,12,90.022389
9994.5,12,90.037408
9994.5,12,90.052515
9994.5,12,90.066665
9994.5,12,90.081411
9994.5,12,90.09596
9994.5,12,90.110197
9994.5,12,90.125537
9994.5,12,90.142947
9994.5,12,90.158432
9994.5,12,90.173203
9994.5,12,90.187522
9994.5,12,90.202042
9994.5,12,90.216093
9994.5,12,90.230333
9994.5,12,90.244774
9994.5,12,90.259172
9994.5,12,90.273352
9994.5,12,90.287394
9993.916667,18,90.311289
9994.5,12,90.327549
9994.5,12,90.341762
9994.5,12,90.355798
9994.5,12,90.370235
9994.5,12,90.384962
9994.5,12,90.398892
9994.5,12,90.412148
9994.5,12,90.426054
9994.5,12,90.439523
9994.5,12,90.45285
9994.5,12,90.465894
9994.5,12,90.47904
9994.5,12,90.49217
9994.5,12,90.505625
9994.5,12,90.518892
9994.5,12,90.532607
9994.5,12,90.545837
9994.5,12,90.558902
9994.5,12,90.571931
9994.5,12,90.58695
9994.5,12,90.600546
9994.5,12,90.613971
9994.5,12,90.627066
9994.5,12,90.641111
9994.5,12,90.65581
9994.5,12,90.669442
9994.5,12,90.683098
9994.5,12,90.698132
9994.5,12,90.712118
9994.5,12,90.72706
9994.5,12,90.74112
9994.5,12,90.755842
9994.5,12,90.770392
9994.5,12,90.787326
9994.5,12,90.802679
9994.5,12,90.817072
9994.5,12,90.831138
9994.5,12,90.845641
9994.5,12,90.861689
9994.5,12,90.876632
9994.5,12,90.890965
9994.5,12,90.905273
9994.5,12,90.919202
9994.5,12,90.933025
9994.5,12,90.946466
9994.5,12,90.960473
9994.5,12,90.974883
9994.5,12,90.991814
9994.5,12,91.006167
9994.5,12,91.020632
9994.5,12,91.035438
9994.5,12,91.050087
9994.5,12,91.06411
9994.5,12,91.078695
9994.5,12,91.093329
9994.5,12,91.109257
9994.416667,13,91.125156
9994.5,12,91.13983
9994.5,12,91.15368
9994.5,12,91.167719
9994.5,12,91.18191
9994.5,12,91.195449
9994.5,12,91.209352
9994.5,12,91.222997
9994.5,12,91.23634
9994.5,12,91.249471
9994.5,12,91.263043
9994.5,12,91.276838
9994.5,12,91.290681
9994.5,12,91.305975
9994.5,12,91.320082
9994.5,12,91.334212
9994.5,12,91.348302
9994.5,12,91.362529
9994.5,12,91.376377
9994.5,12,91.389903
9994.5,12,91.403487
9994.5,12,91.417584
9994.5,12,91.436233
9994.5,12,91.450486
9994.5,12,91.464498
9994.5,12,91.478669
9994.5,12,91.492695
9994.5,12,93.658449
9994.5,12,93.682278
9994.416667,13,93.719585
9994.5,12,93.746519
9994.5,12,93.765984
9994.5,12,93.786508
9994.5,12,93.804432
9994.5,12,93.824492
9994.5,12,93.844868
9994.5,12,93.866137
9994.5,12,93.886787
9994.5,12,93.906227
9994.5,12,93.92644
9994.5,12,93.944864
9994.5,12,93.964448
9994.416667,13,93.988074
9994.5,12,94.006516
9994.5,12,94.023605
9994.5,12,94.041113
9994.5,12,94.058393
9994.5,12,94.077496
9994.5,12,94.095697
9994.5,12,94.111806
9994.5,12,94.128748
9994.5,12,94.144798
9994.5,12,94.161661
9994.5,12,94.18594
9994.25,14,94.20575
9994.5,12,94.223246
9994.5,12,94.240132
9994.5,12,94.259737
9994.5,12,94.277458
9994.5,12,94.293971
9994.5,12,94.311063
9994.5,12,94.331312
9994.5,12,94.351074
9994.5,12,94.370185
9994.5,12,94.389167
9994.5,12,94.407833
9994.5,12,94.425268
9994.5,12,94.441865
9994.5,12,94.45842
9994.5,12,94.479048
9994.5,12,94.498323
9994.5,12,94.517928
9994.5,12,94.53798
9994.5,12,94.553589
9994.5,12,94.568981
9994.5,12,94.584011
9994.5,12,94.598766
9994.5,12,94.614182
9994.5,12,94.629721
9994.5,12,94.644299
9994.5,12,94.6588
9994.5,12,94.675743
9994.5,12,94.690343
9994.5,12,94.704795
9994.5,12,94.719066
9994.416667,13,94.734885
9994.5,12,94.749084
9994.5,12,94.763099
9994.5,12,94.777007
9994.5,12,94.791082
9994.5,12,94.805028
9994.5,12,94.819129
9994.5,12,94.833071
9994.5,12,94.847399
9994.5,12,94.861283
9994.5,12,94.875808
9994.25,14,94.893716
9994.5,12,94.90809
9994.5,12,94.922721
9994.5,12,94.937109
9994.5,12,94.951896
9994.5,12,94.967069
9994.5,12,94.983457
9994.5,12,94.997947
9994.5,12,95.012588
9994.5,12,95.027513
9994.5,12,95.04187
9994.5,12,95.056564
9994.5,12,95.072652
9994.5,12,95.089418
9994.5,12,95.102904
9994.5,12,95.116957
9994.5,12,95.131274
9994.5,12,95.145586
9994.5,12,95.15948
9994.5,12,95.173963
9994.5,12,95.187638
9994.5,12,95.202383
9994.5,12,95.216462
9994.5,12,95.231077
9994.5,12,95.24631
9994.5,12,95.26126
9994.5,12,95.276196
9994.166667,15,95.296573
9994.5,12,95.310935
9994.5,12,95.325911
9994.5,12,95.340777
9994.5,12,95.355716
9994.5,12,95.372501
9994.5,12,95.388345
9994.416667,13,95.40402
9994.5,12,95.418721
9994.5,12,95.43288
9994.5,12,95.446852
9994.5,12,95.461354
9994.5,12,95.477668
9994.5,12,95.49154
9994.5,12,95.505348
9994.5,12,95.519736
9994.5,12,95.534432
9994.5,12,95.551142
9994.5,12,95.567215
9994.5,12,95.581689
9994.5,12,95.59665
9994.5,12,95.611067
9994.5,12,95.625873
9994.5,12,95.640388
9994.5,12,95.655116
9994.5,12,95.668304
9994.5,12,95.682333
9994.5,12,95.698313
9994.5,12,95.712727
9994.5,12,95.72699
9994.5,12,95.740987
9994.5,12,95.755269
9994.5,12,95.770006
9994.5,12,95.783921
9994.5,12,95.798816
9994.5,12,95.813149
9994.5,12,95.827519
9994.5,12,95.843585
9994.5,12,95.858576
9994.5,12,95.872279
9994.5,12,95.886844
9994.5,12,95.901284
9994.5,12,95.915543
9994.5,12,95.929864
9994.5,12,95.944471
9994.5,12,95.959349
9994.5,12,95.974104
9994.5,12,95.98815
9994.5,12,96.001991
9994.5,12,96.015872
9994.5,12,96.030085
9994.5,12,96.043944
9994.416667,13,96.058208
9994.5,12,96.072039
9994.5,12,96.085632
9994.5,12,96.098798
9994.5,12,96.112282
9994.416667,13,96.128846
9994.5,12,96.142212
9994.5,12,96.155959
9994.5,12,96.169567
9994.5,12,96.185851
9994.5,12,96.201454
9994.5,12,96.215719
9994.5,12,96.229403
9994.5,12,96.247349
9994.5,12,96.262078
9994.25,14,96.278985
9994.5,12,96.293081
9994.5,12,96.307077
9994.5,12,96.321228
9994.5,12,96.335756
9994.5,12,96.350307
9994.5,12,98.284379
9994.5,12,98.302654
9994.5,12,98.319783
9994.5,12,98.336388
9994.5,12,98.353754
9994.5,12,98.369854
9994.5,12,98.386358
9994.5,12,98.402458
9994.5,12,98.41904
9994.5,12,98.435453
9994.5,12,98.45143
9994.5,12,98.465767
9994.5,12,98.479885
9994.5,12,98.493514
9994.5,12,98.509933
9994.5,12,98.524216
9994.5,12,98.538835
9994.5,12,98.554178
9994.5,12,98.569007
9994.5,12,98.583485
9994.5,12,98.597546
9994.5,12,98.611656
9994.5,12,98.6259
9994.416667,13,98.641914
9994.5,12,98.655938
9994.5,12,98.669956
9994.5,12,98.684307
9994.5,12,98.699
9993.833333,19,98.722516
9994.5,12,98.736537
9994.5,12,98.750724
9994.5,12,98.764921
9994.5,12,98.779015
9994.5,12,98.793162
9994.5,12,98.807034
9994.5,12,98.821051
9994.5,12,98.835409
9994.5,12,98.850553
9994.5,12,98.864311
9994.5,12,98.87873
9994.5,12,98.893668
9994.5,12,98.908344
9994.5,12,98.92231
9994.5,12,98.93702
9994.5,12,98.951452
9994.5,12,98.966318
9994.5,12,98.980915
9994.5,12,98.995293
9994.5,12,99.009653
9994.5,12,99.024173
9994.5,12,99.038776
9994.5,12,99.053036
9994.5,12,99.067484
9994.5,12,99.081815
9994.5,12,99.096567
9994.5,12,99.111787
9994.5,12,99.126986
9994.5,12,99.141305
9994.5,12,99.155705
9994.5,12,99.171072
9994.5,12,99.185921
9994.5,12,99.200949
9994.5,12,99.215456
9994.5,12,99.230366
9994.5,12,99.244918
9994.5,12,99.260618
9994.5,12,99.276423
9994.5,12,99.296697
9994.5,12,99.312551
9994.5,12,99.327509
9994.5,12,99.342015
9994.5,12,99.355702
9994.5,12,99.369821
9994.5,12,99.383822
9994.5,12,99.398397
9994.5,12,99.41371
9994.5,12,99.430664
9994.5,12,99.450974
9994.5,12,99.465528
9994.5,12,99.480417
9994.083333,14,99.496961
9994.5,12,99.510854
9994.5,12,99.525011
9994.5,12,99.539114
9994.5,12,99.552656
9994.5,12,99.567013
9994.5,12,99.581984
9994.5,12,99.597782
9994.5,12,99.612204
9994.5,12,99.626403
9994.5,12,99.640462
9994.5,12,99.653678
9994.5,12,99.667533
9994.5,12,99.680794
9994.5,12,99.694247
9994.5,12,99.707581
9994.5,12,99.721141
9994.5,12,99.736081
9994.5,12,99.754086
9994.5,12,99.768435
9994.5,12,99.783078
9994.5,12,99.796641
9994.5,12,99.810895
9994.5,12,99.825386
9994.5,12,99.83981
9994.5,12,99.854479
9994.5,12,99.869947
9994.5,12,99.888136
9994.5,12,99.90351
9994.5,12,99.918282
9994.5,12,99.933393
9994.416667,13,99.94935
9994.5,12,99.963244
9994.5,12,99.978166
9994.5,12,99.992718
9994.5,12,100.006855
9994.5,12,100.021526
9994.5,12,100.039061
9994.5,12,100.055792
9994.5,12,100.070827
9994.5,12,100.08533
9994.5,12,100.099598
9994.5,12,100.11382
9994.5,12,100.128017
9994.5,12,100.142298
9994.5,12,100.156114
9994.5,12,100.170545
9994.5,12,100.184337
9994.5,12,100.200396
9994.5,12,100.218249
9994.5,12,100.234965
9994.5,12,100.249786
9994.5,12,100.26478
9994.5,12,100.279769
9994.5,12,100.294405
9994.5,12,100.308292
9994.5,12,100.322264
9994.5,12,100.336916
9994.5,12,100.350904
9994.5,12,100.365124
9994.5,12,100.3788
9994.5,12,100.394475
9994.5,12,100.408848
9994.416667,13,100.424672
9994.5,12,100.438921
9994.5,12,100.452838
9994.5,12,100.467337
9994.5,12,100.482885
9994.5,12,100.498225
9994.5,12,100.512637
9994.5,12,100.527282
9994.5,12,100.542015
9994.5,12,100.556843
9994.5,12,100.570905
9994.5,12,100.585323
9994.5,12,100.600039
9994.5,12,100.614222
9994.5,12,100.629211
9994.5,12,100.643889
9994.5,12,100.658279
9994.5,12,100.67323
9994.5,12,100.687385
9994.5,12,100.701796
9994.5,12,100.716634
9994.5,12,100.730745
9994.5,12,100.745001
9994.5,12,100.759822
9994.5,12,100.774153
9994.5,12,100.788454
9994.5,12,100.802969
9994.5,12,103.050525
9994.5,12,103.06938
9994.5,12,103.088183
9994.5,12,103.107122
9994.5,12,103.125304
9994.5,12,103.145082
9994.416667,13,103.165766
9994.5,12,103.183218
9994.25,14,103.204352
9994.5,12,103.221711
9994.5,12,103.238209
9994.5,12,103.257622
9994.5,12,103.27533
9994.5,12,103.294877
9994.5,12,103.31176
9994.5,12,103.328848
9994.5,12,103.350395
9994.5,12,103.369612
9994.5,12,103.388007
9994.5,12,103.406935
9994.5,12,103.426344
9994.5,12,103.445455
9994.5,12,103.464566
9994.5,12,103.482693
9994.5,12,103.499425
9994.5,12,103.516434
9994.5,12,103.533213
9994.5,12,103.549365
9994.5,12,103.565196
9994.5,12,103.581983
9994.5,12,103.600649
9994.5,12,103.624248
9994.5,12,103.640465
9994.5,12,103.657014
9994.5,12,103.672638
9994.5,12,103.68792
9994.5,12,103.703141
9994.5,12,103.717718
9994.5,12,103.732477
9994.5,12,103.747141
9994.5,12,103.761373
9994.5,12,103.776432
9994.5,12,103.79172
9994.5,12,103.806132
9994.5,12,103.821055
9994.5,12,103.83537
9994.5,12,103.849993
9994.5,12,103.864404
9994.5,12,103.878843
9994.5,12,103.893381
9994.5,12,103.907087
9994.5,12,103.922903
9994.5,12,103.937559
9994.5,12,103.952477
9994.5,12,103.966543
9994.5,12,103.981313
9994.5,12,103.995982
9994.5,12,104.010609
9994.5,12,104.025526
9994.5,12,104.04024
9994.5,12,104.055151
9994.5,12,104.071972
9994.5,12,104.089657
9994.5,12,104.103518
9994.5,12,104.118329
9994.5,12,104.132072
9994.5,12,104.145686
9994.5,12,104.159733
9994.5,12,104.17363
9994.5,12,104.187603
9994.5,12,104.202309
9994.5,12,104.216123
9994.5,12,104.230042
9994.5,12,104.244119
9994.5,12,104.257826
9994.5,12,104.271579
9994.5,12,104.28545
9994.5,12,104.298852
9994.5,12,104.312238
9994.5,12,104.326267
9994.5,12,104.339851
9994.5,12,104.355589
9994.5,12,104.374391
9994.5,12,104.390629
9994.5,12,104.404979
9994.5,12,104.419165
9994.5,12,104.433759
9994.5,12,104.447624
9994.5,12,104.461467
9994.5,12,104.475374
9994.5,12,104.490639
9994.5,12,104.509355
9994.5,12,104.528066
9994.5,12,104.546227
9994.5,12,104.561861
9994.5,12,104.576717
9994.5,12,104.59204
9994.5,12,104.606729
9994.5,12,104.621367
9994.5,12,104.636642
9994.5,12,104.653961
9994.5,12,104.672332
9994.5,12,104.687449
9994.5,12,104.702254
9994.5,12,104.71728
9994.5,12,104.732092
9994.5,12,104.745881
9994.5,12,104.761053
9994.5,12,104.775664
9994.5,12,104.793206
9994.5,12,104.808869
9994.5,12,104.823351
9994.5,12,104.837778
9994.5,12,104.852919
9994.5,12,104.866953
9994.5,12,104.880481
9994.5,12,104.894213
9994.5,12,104.908175
9994.5,12,104.922378
9994.5,12,104.936777
9993.416667,14,104.952584
9994.5,12,104.966022
9994.5,12,104.980951
9994.5,12,104.996951
9994.5,12,105.01215
9994.5,12,105.026726
9994.5,12,105.040774
9994.416667,13,105.056141
9994.5,12,105.070855
9994.5,12,105.085085
9994.5,12,105.099624
9994.5,12,105.116198
9994.5,12,105.130649
9994.5,12,105.147645
9994.5,12,105.163409
9994.5,12,105.178217
9994.5,12,105.193102
9994.5,12,105.207416
9994.5,12,105.221808
9994.5,12,105.235861
9994.5,12,105.250199
9994.5,12,105.264092
9994.5,12,105.278089
9994.5,12,105.292699
9994.5,12,105.30712
9994.5,12,105.325003
9994.5,12,105.339414
9994.5,12,105.353889
9994.5,12,105.368285
9994.5,12,105.382758
9994.5,12,105.396978
9994.5,12,105.410718
9994.5,12,105.424871
9994.5,12,105.439501
9994.5,12,105.453522
9994.5,12,105.468389
9994.5,12,105.482804
9994.5,12,105.497135
9994.5,12,105.513647
9994.5,12,105.529397
9994.5,12,105.544214
9994.5,12,105.558663
9994.5,12,105.573748
9994.5,12,105.589973
9994.5,12,105.604636
9994.083333,14,105.622093
9994.5,12,105.637129
9994.5,12,105.65174
9994.5,12,105.666067
9994.5,12,105.680793
9994.5,12,107.737004
9994.5,12,107.759489
9994.5,12,107.778911
9994.5,12,107.79682
9994.5,12,107.814691
9994.5,12,107.831728
9994.5,12,107.850322
9994.5,12,107.875076
9994.5,12,107.894152
9994.5,12,107.913661
9994.5,12,107.930357
9994.5,12,107.948145
9994.5,12,107.966183
9994.5,12,107.983209
9994.5,12,108.000104
9994.5,12,108.017385
9994.5,12,108.033639
9994.5,12,108.049712
9994.5,12,108.066418
9994.5,12,108.082344
9994.5,12,108.098625
9994.5,12,108.114479
9994.5,12,108.132865
9994.5,12,108.150956
9994.5,12,108.167772
9994.5,12,108.188218
9994.5,12,108.206919
9994.5,12,108.223669
9994.5,12,108.240426
9994.5,12,108.25701
9994.5,12,108.276626
9994.5,12,108.294749
9994.5,12,108.314163
9994.5,12,108.338109
9994.5,12,108.36364
9994.5,12,108.381356
9994.5,12,108.397601
9994.5,12,108.41475
9994.5,12,108.432997
9994.5,12,108.449428
9994.5,12,108.465427
9994.5,12,108.48128
9994.5,12,108.497773
9994.5,12,108.515201
9994.5,12,108.537084
9994.5,12,108.553442
9994.5,12,108.568782
9994.5,12,108.584108
9994.5,12,108.599207
9994.5,12,108.61572
9994.5,12,108.633068
9994.5,12,108.649683
9994.5,12,108.664889
9994.5,12,108.681177
9994.5,12,108.698458
9994.5,12,108.71382
9994.5,12,108.728918
9994.5,12,108.744453
9994.5,12,108.760062
9994.5,12,108.775043
9994.5,12,108.790126
9994.5,12,108.804733
9994.5,12,108.818799
9994.5,12,108.834284
9994.5,12,108.849289
9994.5,12,108.864243
9994.5,12,108.879805
9994.5,12,108.894996
9994.5,12,108.911103
9994.5,12,108.926194
9994.5,12,108.941171
9994.5,12,108.956593
9994.5,12,108.971852
9994.5,12,108.986771
9994.5,12,109.001685
9994.5,12,109.015976
9994.5,12,109.030732
9994.5,12,109.045433
9994.5,12,109.060169
9994.5,12,109.075894
9994.5,12,109.091318
9994.5,12,109.106618
9994.5,12,109.122119
9994.5,12,109.136636
9994.5,12,109.151904
9994.5,12,109.168839
9994.5,12,109.18451
9994.5,12,109.199663
9994.5,12,109.214571
9994.5,12,109.2295
9994.5,12,109.244116
9994.5,12,109.258861
9994.5,12,109.2738
9994.5,12,109.289913
9994.5,12,109.305792
9994.5,12,109.32122
9994.5,12,109.336845
9994.5,12,109.351868
9994.5,12,109.366479
9994.5,12,109.38179
9994.5,12,109.397738
9994.5,12,109.413478
9994.5,12,109.428731
9994.5,12,109.444455
9994.5,12,109.459849
9994.5,12,109.474452
9994.5,12,109.489502
9994.5,12,109.503927
9994.5,12,109.519611
9994.5,12,109.534834
9994.5,12,109.550483
9994.5,12,109.566458
9994.5,12,109.581267
9994.5,12,109.596119
9994.5,12,109.613118
9994.5,12,109.628746
9994.5,12,109.643627
9994.5,12,109.659323
9994.5,12,109.67502
9994.5,12,109.689724
9994.5,12,109.705387
9994.5,12,109.724259
9994.5,12,109.740848
9994.5,12,109.755944
9994.5,12,109.771727
9994.5,12,109.786845
9994.5,12,109.801675
9994.5,12,109.817427
9994.5,12,109.833154
9994.5,12,109.848055
9994.5,12,109.864344
9994.5,12,109.880073
9994.5,12,109.895154
9994.5,12,109.910291
9994.5,12,109.925197
9994.5,12,109.940541
9994.5,12,109.955435
9994.5,12,109.970418
9994.5,12,109.985866
9994.5,12,110.000574
9994.5,12,110.016642
9994.5,12,110.032624
9994.5,12,110.048308
9994.5,12,110.063891
9994.083333,14,110.081038
9994.5,12,110.095677
9994.5,12,110.111008
9994.5,12,110.125761
9994.5,12,110.140217
9994.5,12,110.154738
9994.5,12,110.170287
9994.5,12,110.185426
9994.5,12,110.199959
9994.5,12,110.215083
9994.5,12,110.229237
9994.5,12,110.243556
9994.5,12,110.257856
9994.5,12,110.272296
9994.25,14,110.28858
9994.5,12,110.303319
9994.5,12,110.317573
9994.5,12,110.331867
9994.5,12,110.345757
9994.5,12,110.359644
9994.5,12,110.373394
9994.5,12,110.387095
9994.5,12,110.400525
9994.5,12,110.414342
9994.5,12,110.42997
9994.5,12,110.444829
9994.5,12,111.610523
9994.5,12,111.63158
9994.5,12,111.65395
9994.5,12,111.673325
9994.5,12,111.691675
9994.5,12,111.710566
9994.5,12,111.728798
9994.5,12,111.745571
9994.5,12,111.763175
9994.5,12,111.779589
9994.5,12,111.795799
9994.5,12,111.812387
9994.5,12,111.828687
9994.5,12,111.845578
9994.5,12,111.863083
9994.5,12,111.880534
9994.5,12,111.898405
9994.5,12,111.915728
9994.5,12,111.93354
9994.5,12,111.95334
9994.416667,13,111.975237
9994.5,12,111.993542
9994.5,12,112.012229
9994.5,12,112.031326
9994.5,12,112.049491
9994.5,12,112.067769
9994.5,12,112.08539
9994.5,12,112.102602
9994.5,12,112.119516
9994.5,12,112.136235
9994.5,12,112.154123
9994.5,12,112.175364
9994.5,12,112.192155
9994.5,12,112.21025
9994.5,12,112.22742
9994.5,12,112.244869
9994.5,12,112.262404
9994.25,14,112.282481
9994.5,12,112.300333
9994.5,12,112.317076
9994.5,12,112.333205
9994.5,12,112.350188
9994.5,12,112.366093
9994.5,12,112.382715
9994.5,12,112.398936
9994.5,12,112.415329
9994.5,12,112.43139
9994.5,12,112.450397
9994.5,12,112.46877
9994.5,12,112.490475
9994.5,12,112.509702
9994.5,12,112.530316
9994.5,12,112.550537
9994.5,12,112.571145
9994.5,12,112.593744
9994.5,12,112.614259
9994.5,12,112.633096
9994.5,12,112.650752
9994.5,12,112.668973
9994.5,12,112.686328
9994.5,12,112.702969
9994.5,12,112.720038
